"Data Source","World Development Indicators",

"Last Updated Date","2021-11-23",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Rwanda","RWA","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","345.159262600028","323.411804890162","353.626710686831","313.509761991453","269.327611785149","281.857103162607","293.790776417179","304.998665656482","316.317157157555","340.206052792136","349.670824238399","343.462231846899","334.364867973734","335.822070925466","330.483075864034","313.630102219532","363.041171935721","358.407399704408","378.403755282609","409.211003109365","430.744842759271","439.167649592504","432.857782615717","443.739496455102","409.670730387204","410.727116863778","413.244986804614","392.656928178882","392.480020232421","382.158121070988","372.380084717437","373.519987739821","417.976790422041","410.971344249631","215.746653170528","296.728153194733","324.721599310427","346.269654113159","347.553496819746","336.645606074716","344.939977901746","360.68333857543","398.773666869993","401.359830794228","425.123445396619","456.590745025081","487.518990178658","511.69511034734","553.83044070032","572.902148511623","599.207426191632","630.932216937819","668.799112884535","683.401662015589","707.736765439342","751.077392617885","775.475687927833","785.304633661092","830.429341227361","885.599611645732","834.38961588315",
"South Asia","SAS","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","325.682315492685","332.325329820236","336.391612905204","346.544608937238","365.411897143177","355.089512298786","351.4013632722","364.64199027827","372.803852714333","385.524471401859","398.893975070521","392.340343310667","376.61795858692","382.230977628407","382.719211453898","399.860521187992","400.643251397889","415.793943237791","430.889627616092","409.680655643997","425.920504025806","442.636487857924","448.79577926628","467.54309186308","475.985083626759","490.336531784509","502.309413652063","511.814022234777","542.44120942547","559.083142184773","576.353364652329","575.427776641619","595.560911148602","608.113266384836","630.840818342346","660.200673324733","690.55137568309","702.224190070248","726.487379784514","766.724092998325","783.366826850245","803.246231592678","817.282682787678","861.23503958396","910.152412242911","962.413859437645","1019.19853235201","1075.91888580171","1094.24477033996","1153.01189389885","1221.5868985668","1266.28783784324","1318.01935617025","1379.26776800507","1455.7120669557","1543.48994769372","1641.44754375652","1728.67012908384","1818.17115901726","1869.41055733622","1733.43149145319",
"Saudi Arabia","SAU","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","13739.0061105314","14016.7926700664","21336.2569325096","24599.0710124717","28856.9705840618","34129.1314309179","37741.133334053","32680.693975802","36612.5602776242","37275.9768915553","33535.9434714117","35516.1569761285","35380.4703231464","33898.2650811833","25215.5193014899","19879.5180780445","17857.5293406781","15248.7626868654","16969.6530941405","15129.5744765427","16403.8935196748","15700.2417648352","17453.4124484581","19427.8578697857","19606.3988338284","18815.7738940915","18452.2250268934","18070.4018531975","18162.0466807963","18009.3143241699","18178.0491521116","17137.7202699684","17690.667661002","17032.3631103121","16094.7060623874","17384.8003795546","18219.8637993451","18683.3838319266","18669.6202875056","18496.3311742545","19117.9356513087","18202.6991630007","18568.3698643145","19813.2589221404","20249.8045023442","20175.5579524664","20327.6749584593","20627.9269288204","20503.3817729956","19946.9553702638","20067.778733703","19801.8742165029","18691.2474250888",
"Sudan","SDN","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","897.401870079692","874.21667500277","909.927066911707","860.25101443081","827.399270474213","859.015010160142","805.045046260408","793.262955623051","785.517906039858","773.216954533076","794.908492560512","788.633283272736","726.202032591896","708.588750303905","765.235834487221","857.478763579421","968.210668888081","995.005303674319","905.202214296895","831.206710456986","815.641686497108","846.744739994191","866.891228333585","855.397089221062","786.641852705899","714.998287095836","732.331107223796","813.994273233502","790.324191849754","839.020350289022","772.957962556675","809.80867103744","841.019562864501","856.853937694057","843.077169631477","870.297009111625","897.494512912515","965.892683433527","980.41375912807","983.435493053862","1017.28626259676","1053.68469197087","1090.54271334935","1142.50874632847","1154.17007845227","1206.51193241782","1291.5672712622","1401.1967851146","1469.96954374558","1477.7347399115","1489.87408744006","1629.77591032151","1825.57805916639","1903.44521855065","1988.94832373673","2019.49887905692","2042.11280673671","2086.97194579467","2095.04795599961","2018.40804058714","1939.93305151612",
"Senegal","SEN","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","1199.15262953103","1201.87082167923","1167.79903601725","1157.16477537129","1169.0064617904","1151.56683717869","1151.39836667762","1105.19371723855","1141.22279455472","1035.66663286658","1091.54584064188","1057.71036908204","1091.5521856378","1000.12818332372","1012.49631264704","1059.49607326387","1124.90847310023","1068.50253989742","1002.04624471194","1046.10944883598","1059.75160751989","1084.10858021842","1137.40626843571","1041.47951577059","1050.07737057069","1053.88792348008","1054.36528910078","1086.90931504178","1045.95462355599","1055.22335322244","1016.34462183961","1012.5442150654","995.791639575462","980.300929421283","952.699964019653","978.310754420605","973.132334081244","978.828451143088","1012.51253771826","1051.28412621291","1066.6216449114","1086.17631418466","1060.75354599802","1092.70140221927","1115.02583572464","1133.71698964453","1130.36396570387","1132.00668175676","1142.86688654583","1142.86594956474","1149.64647287665","1133.19334300467","1146.17806362529","1141.42688957064","1178.91289299798","1219.24941513302","1260.84805682736","1316.84468769724","1360.23927843023","1381.60179276297","1356.37548399465",
"Singapore","SGP","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","3609.58943617349","3774.89972567439","3949.17250738907","4237.23318985674","4001.84580990787","4211.77185801195","4526.56261243082","4981.5277632616","5558.69756728758","6233.16212190116","6992.62786548272","7717.84110775636","8585.01991159857","9319.46690484085","9726.37988775993","9967.0404233689","10564.9566438247","11133.5867624853","11855.1945112046","12824.9331260358","13943.8386487053","14726.7131866556","15095.3940811327","16175.2986848371","17267.9858063364","17136.9990546448","17383.5445715606","18973.0997779617","20581.194391627","22016.0422572019","23255.9839721931","24115.4052112544","24955.4908412125","27121.2158592928","29200.6148358471","30366.6861813267","31335.6793387364","32822.0909716755","31029.2814813453","32544.2810740739","34876.6660315838","33585.5778097046","34583.2569120956","36688.8980899543","39790.3251457615","41726.1140698446","44082.2921486744","46098.4287267071","44526.0217387459","43255.4559026521","48668.5766232103","50685.2962043229","51663.4924026178","53292.6132665485","54676.7044182558","55646.6187469505","56757.9182667246","59271.0568151876","61056.5840322677","61173.9047689256","58056.8064188623",
"Solomon Islands","SLB","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","2374.20728309283","2254.64602613398","2144.74602915883","2157.28110701506","2094.24000703621","1967.8189799279","1907.06295892616","2009.75036425518","1978.89600994529","2006.80393366782","1994.4762978754","2055.40929249123","2251.79385451378","2276.33936072772","2391.92751528554","2560.01885032934","2529.09466879026","2436.78515612278","2400.80448894936","2324.34328796104","1939.07446418348","1737.15741514628","1644.03912036653","1705.95860728166","1773.68089010322","1826.66157369605","1871.02782707189","1910.48095839647","1976.31514401384","1980.35522288747","2099.33081664472","2195.18395496072","2177.54098655308","2232.35276831465","2195.30209859191","2167.11992829078","2234.14610209883","2292.13355419418","2321.13600236059","2289.58684324274","2136.33756335929",
"Sierra Leone","SLE","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","496.990514891163","498.510635827901","513.208968954119","513.737030555081","539.23666765183","568.379443867315","568.220360963676","558.528518679913","559.635503592287","596.22237845524","635.458106416158","644.835057832472","637.845691271828","639.146721174257","648.001651693414","645.140789404328","628.69738818343","615.518682160074","616.649657508846","630.335206549931","646.240439650962","650.347968475278","666.806964682726","638.414463658461","648.832742400984","598.582548571587","588.748674355185","612.332279572926","552.760801613858","543.996713337874","553.71797092597","562.974795925505","456.035063050027","464.307141876155","457.291912315802","421.279274458994","427.802306213262","400.557686427837","403.40970001374","388.25715128908","403.049874295898","364.016253097894","440.561176150426","459.803300499172","469.131629436303","471.888160265836","476.328820606855","500.928234936043","515.57810996043","520.214339919382","535.820735033786","556.846899389994","627.115941385395","740.331133348628","757.169181198044","588.228862794816","610.490055834508","622.641285785149","630.482455396876","651.897739975485","624.705586395388",
"El Salvador","SLV","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","2635.54297968294","2744.84370468923","2814.25298962649","2826.7004120071","2847.35768195146","2855.31192542887","2889.18306936621","2988.83186645465","3057.48053548243","3144.49401702671","3162.86199897098","3249.95656026822","3397.5607627503","3507.08388940834","3297.5705382777","2858.70195201622","2518.67223805842","2324.53383415194","2326.97089261764","2326.07989042775","2309.24617338442","2283.30887218632","2310.58955753817","2323.8225048584","2315.80488415244","2395.69442383195","2398.67113728799","2531.87453932256","2643.02650692067","2731.43930208084","2826.87827605923","2819.26847199131","2879.13998001336","2929.3161651862","2968.50429060134","2979.95906473774","2986.28647266385","3015.61757454851","3046.41049273921","3058.38027949755","3126.48468230194","3247.63074753782","3293.74415403047","3364.11973140056","3280.07951250204","3334.938873871","3447.29990682678","3528.77593340932","3591.45869072935","3636.06394860864","3705.57970353453","3781.21702269393","3847.02360679626","3919.81460696325","4002.65389792482","3666.13529486223",
"San Marino","SMR","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47018.8151671812","49987.0931951075","53928.1626508558","54463.3308281033","56761.4746072905","56216.4404128007","57604.4976959426","59432.0211378227","60080.3223916863","61604.149285488","65163.0494551406","64056.895413257","56716.9416642309","52932.4275552159","47865.8378316199","43872.9962137507","42925.996941656","42123.732990151","42662.9026513461","43359.4348389977","43254.5185268881","43775.7858170124","44709.4587670832","",
"Somalia","SOM","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","292.638278658874","291.525219967733","293.455171889408","293.659704535062","289.509544254786","289.27959688335","289.278591532133","276.879634125596",
"Serbia","SRB","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2781.24698734754","2958.40080537226","3180.51405384143","3299.26023651515","2999.1693072422","3193.25973660886","3418.79032584137","3640.27586327469","3808.09497743357","4161.59615958364","4404.96088743932","4648.1980879545","4967.6208568509","5270.95953420453","5147.57015594012","5206.08795679218","5354.20165931556","5343.58005298839","5524.96913472342","5462.73603006633","5588.98072768556","5805.89939594274","5959.52267314354","6261.52713908381","6562.67059159437","6533.1903721043",
"Sub-Saharan Africa (excluding high income)","SSA","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","1082.89412706055","1068.26971918898","1106.09920013664","1149.31182923329","1179.08026403743","1204.08565254133","1191.16403678147","1144.01665041085","1148.8340945956","1229.31454815538","1324.84006610791","1394.05124117256","1395.282429438","1417.99353856303","1488.50434281321","1439.84172546719","1474.49473068163","1474.23033169464","1425.87978869647","1444.19392848948","1455.85585498038","1398.37111050144","1341.41619329094","1269.70443387485","1261.62311755735","1252.13426620605","1239.7326481552","1239.27128598462","1258.62510695504","1253.32791686242","1251.24873983974","1221.38437153509","1184.05003170128","1137.73206174173","1118.5550690818","1126.26688689203","1154.06698413255","1163.20243804705","1161.48816131353","1155.54211248405","1162.94377373397","1181.66930489498","1226.59008486948","1244.6688182941","1292.56939166158","1337.41828611666","1383.12879217328","1434.90760581066","1473.72007298517","1485.15675696412","1530.1426406579","1558.18825926373","1578.43547125998","1618.68552378868","1655.98726734469","1659.22090903778","1636.05764632024","1636.48169536932","1638.17548573734","1636.8762745566","1562.93511981275",
"South Sudan","SSD","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2310.33248122006","2319.21743832169","2352.41604924738","2169.70592950893","1137.1298304461","1256.44441531085","1274.23961828281","1119.65143716565","","","","","",
"Sub-Saharan Africa","SSF","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","1083.2294616568","1068.56000911891","1106.41414130199","1149.6633116319","1179.44645699542","1204.41748732577","1191.58095825293","1144.43321486036","1149.28763158904","1229.72175132075","1325.26599590791","1394.56571110075","1395.83080089778","1418.59869456382","1489.07454955891","1440.43215384367","1475.21253590819","1474.84689729165","1426.70673359735","1445.17814811956","1456.74287558465","1399.14294287941","1342.16333678799","1270.42643162864","1262.36631797564","1252.96209706675","1240.53493181751","1240.08615340182","1259.46631220761","1254.25876150545","1252.22970963617","1222.37193712754","1185.0972806468","1138.8285593734","1119.61101011906","1127.28132263087","1155.1047465872","1164.35045329946","1162.71121010928","1156.75638176147","1164.14413726742","1182.80532166038","1227.70114793929","1245.67639788856","1293.51191352883","1338.4263990359","1384.20867000275","1436.0781329067","1474.82228497542","1486.21386506191","1531.2325944414","1559.34607014197","1579.57468378274","1619.86320491125","1657.18596730182","1660.44910944853","1637.31527481166","1637.77076094838","1639.44778011741","1638.13583947096","1564.02000869401",
"Small states","SST","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7387.34283317807","7538.36444427422","7745.35360146289","7990.5742544861","8468.88097847162","8749.77640996052","9412.29413628545","9976.90337279825","10346.6604209771","10199.788722379","10703.592081918","11160.7046786805","11302.8577913367","11461.7835766292","11629.5677664355","11755.3452767039","11815.4502797204","11738.4940926265","11785.7085930857","11795.4751529085","10938.167008593",
"Sao Tome and Principe","STP","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1081.40644894332","1086.91262984523","1135.60232458288","1153.57311436689","1206.09517994411","1281.81804764608","1286.74576468668","1352.82953774788","1348.19057092121","1402.30210156302","1431.06027192227","1445.67978068379","1486.2389914758","1554.04719275694","1584.77565743788","1620.05646100161","1651.01201657277","1667.85791865606","1672.8961550271","1692.21874269843",
"Suriname","SUR","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","3612.21504742434","3682.70764142076","3725.84436639513","3832.94621091099","3976.01642422479","4335.73785532778","5027.34658093846","5481.37212676738","5751.09927718124","5893.80815818861","5981.34397488221","6192.66839062726","6177.64771035092","6116.323992472","6195.8359168774","6412.42163266849","7001.76042284112","7722.41220313296","8221.65483163455","8155.85845120419","7423.55754281539","7937.09738515065","7587.24363832364","7264.0702059388","7078.37938644586","7143.28904478936","7094.64198110696","6534.2650837114","6901.85517939572","7043.12860198895","6591.93598206158","6641.40729284805","6546.72639008141","6002.92357467337","6106.14967742289","6012.84056955178","5986.84854919179","6245.08316077567","6309.90280848561","6147.47437319407","6202.4162736042","6386.56817546542","6488.41459697948","6816.47168860594","7309.85029722999","7550.37856803716","7895.6347805573","8203.60902071715","8445.36496154896","8600.24659742808","8941.99323940293","9358.02642322714","9502.01780759527","9672.66961068962","9592.51867875632","9168.23715664009","8628.85572645612","8677.78217385552","9020.44078727509","9035.19701402727","7655.68225098507",
"Slovak Republic","SVK","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6649.78023609422","6750.39745158931","7141.10003185","7536.30397366978","8018.20893924839","8477.68824274863","8811.42103485181","8793.110255712","8907.73519084889","9214.42164055903","9633.44218998389","10169.884858866","10708.9211743522","11417.1026552036","12386.2080372218","13723.880669855","14476.5516868037","13668.5521111392","14457.5883214417","14850.0679028238","15106.0055476099","15190.3603356771","15576.5037157972","16310.9884090005","16637.3942419108","17108.203575292","17708.1299113133","18128.3358672655","17251.6528017453",
"Slovenia","SVN","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13270.735054311","13704.3649697703","14415.7767085924","14921.0326473116","15705.4989891915","16234.1268564379","16729.9371401015","17294.9770603481","17796.2196147081","18560.0965761861","19231.6641461474","20271.997678237","21566.0786773609","22287.7399564993","20419.9561182289","20604.301637932","20738.6464737141","20148.9005428087","19914.4638788094","20445.6093276558","20881.7669299329","21532.5151639167","22554.686522664","23466.9305272061","24061.6038792705","22915.1457154893",
"Sweden","SWE","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","16525.3610487407","17382.1380092371","18022.7749590695","18876.3227449503","20013.8211147241","20583.8667315087","20815.227246362","21351.2973543117","22004.1547418406","22944.5496519972","24388.2982101309","24449.8627753744","24935.6623161897","25880.4576182711","26630.7799151019","27202.3438863705","27390.3768576514","26857.5992015998","27248.574338554","28233.2417691962","28654.9710634965","28750.8038276117","29093.1613210421","29632.6983848712","30857.9705441183","31472.5916095749","32244.5427172446","33214.9576323827","33908.7385537576","34577.4837345325","34570.3057339939","33941.9851819102","33352.5383635834","32474.4299146671","33511.6487224481","34648.1189154575","35139.4029916108","36197.6342064807","37737.4622753825","39309.5970016519","41117.1524303504","41601.3076782847","42377.119637975","43194.9261684047","44891.323206397","45990.3743263984","47864.8108642309","49145.1958332412","48544.1158941036","46043.4809449994","48369.9100407876","49539.9726076492","48885.5484179725","49048.8187500238","49855.301012313","51545.4836095322","51955.8610703634","52576.8102821051","52983.0068617482","53490.3518198746","51620.7010607563",
"Eswatini","SWZ","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","971.955500763947","1073.84393065551","1099.7425717764","1164.47256840258","1195.31863330671","1320.66940040573","1252.9582539172","1226.01475670874","1202.66614388573","1199.60312429211","1304.11313843371","1444.62212378088","1411.81160979616","1379.92698110315","1414.77776889362","1418.36169579694","1538.35444791611","1704.09740080745","1757.04978509993","1922.47641784925","2258.86137724801","2236.50368243236","2250.80000747937","2266.56806312549","2270.05193651715","2330.26592188669","2372.01459832505","2400.14939236223","2421.16886066497","2457.05214018737","2472.13263117335","2478.05668805798","2572.77480132868","2662.82597364036","2749.93843269983","2902.77282061843","3060.32002333098","3175.96048646694","3179.80233974962","3206.61948348108","3305.20694113359","3356.82296117289","3514.01515105306","3624.35539131462","3630.13442466443","3679.81979771244","3687.074926371","3725.6298611152","3775.50078767501","3820.34799583897","3718.83905919783",
"Sint Maarten (Dutch part)","SXM","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32365.115947802","33579.2962311146","35776.3142301702","35011.9665781856","33563.6000709384","33118.7555918907","32274.8905524359","31507.8683186173","29237.8465390363","27254.4109812939","","",
"Seychelles","SYC","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","3163.87970096223","2925.98129133897","3088.97286734979","3316.66100918694","3426.07164139974","3305.67027006967","3672.34526369132","3601.25454788558","3780.62676177884","3691.75152939557","3926.67053523582","4458.04370207324","4626.43306040914","4968.78602067835","4942.73303996113","4983.23834012142","5678.32059990179","5216.29329703804","6282.61483355727","7212.70789198298","6843.500972607","6205.37223410217","6100.00794566491","6003.01309470068","6236.78498867153","6874.6916994367","6819.8893303787","6824.30833656832","7165.81825211873","7920.84156848989","8433.49158045211","8551.62551882293","9122.08824226511","9487.57971026521","9164.22047276891","8955.91676842739","9259.47042680674","10246.1056566202","10892.0165011482","10880.0966870799","10946.7040836574","10688.7326089927","10492.6148302017","9987.27189034039","9738.5880278936","10566.5527420786","11322.4146604222","12438.7090287296","11902.4914351308","11724.8256333262","12080.9410098131","13380.9551673594","13417.3963985749","13964.5611290124","14368.4020213058","14745.3414620288","15213.2509905194","15752.7294483079","15810.2673427396","15913.7748443975","14086.964341279",
"Syrian Arab Republic","SYR","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Turks and Caicos Islands","TCA","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23307.9192412713","22609.7380238783","22413.6795564598","23926.6993347211","26183.8850440535","27637.7590843276","26544.3607110348","27623.6701663883","28693.0613209557","20719.0658330758",
"Chad","TCD","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","565.352168067178","562.247485710592","580.833655717034","560.349869581417","535.687315433538","528.666717830101","509.476740556083","504.023703207848","492.463980010168","516.169489318103","514.91632884948","492.18768553522","486.224142651505","434.91413403233","445.991275143982","475.63480864686","479.886963756523","481.143600903717","469.824777905521","361.958130398232","333.161613679263","329.45293888548","339.321707816011","383.250007580822","381.221824011707","451.740532496181","420.760187809896","398.146649665746","445.24764226687","452.090097713677","419.446507382423","440.91493479735","461.237916265086","376.506780332201","401.39486870935","393.077944612195","388.438788613585","396.587339008284","409.605338418731","392.488962696778","374.969617693738","403.129702668452","420.815937071809","464.500278806805","597.700378544473","676.162112345863","657.084735947388","655.942567186846","653.87115277921","659.252329507504","724.030585505715","700.662705270942","737.612607850153","753.962623338242","779.846646694773","776.019752284262","704.960071760413","663.164729428375","658.688891935225","660.069928788137","635.11766732209",
"East Asia & Pacific (IDA & IBRD countries)","TEA","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","323.590233632891","280.721246325643","275.263220677284","285.658671169653","308.823852867066","333.685288732583","350.496083420984","336.693355514584","333.744175142761","361.710965136713","399.262557884722","414.885919460783","424.542400446727","448.988662497617","456.727205427559","478.116031883678","483.049569993211","511.836195880008","550.32976373126","580.403654027201","614.677402993843","639.112852988994","668.710555299771","708.107563083957","766.21641628227","813.37555051222","857.127219928158","919.337208387954","991.812572142515","1030.99068494087","1066.95810359152","1135.28048877601","1244.93431215627","1367.35516745358","1497.48056822045","1624.8793395653","1750.64035142023","1856.86991580693","1888.77169437311","1988.27753431509","2119.24209913457","2246.23463767274","2406.21340946645","2599.83554742244","2814.34333983117","3070.82702139131","3385.36347758901","3780.75276984525","4077.02020394247","4371.30137982964","4771.30736945876","5146.92184318645","5497.23737900479","5855.85757693668","6218.94001305429","6588.03158580144","6968.74510472066","7381.72121630053","7811.48038071627","8213.16002822491","8273.23787453451",
"Europe & Central Asia (IDA & IBRD countries)","TEC","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5444.08927033148","5335.02018251892","5017.31093464152","4527.31625692237","4304.26706915006","3926.55013230786","3913.90665268201","3952.58704163566","4065.48588244264","4037.10304321537","4137.45752311834","4446.0497067076","4568.1896980248","4800.03259313516","5095.0460139293","5491.38217666517","5852.39854836138","6303.79315794108","6772.78485776746","7055.46812432737","6701.64171387662","6986.73148373307","7350.1375275714","7564.56770229507","7793.92025465213","7937.04622853748","8008.23026112438","8122.05945798062","8423.16708271421","8680.49329837525","8873.2509827213","8684.52960901028",
"Togo","TGO","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","339.003440474418","376.207770500816","386.71585004945","401.323202536119","450.290724218965","505.737650086384","532.92609933235","537.564071922811","538.361142188034","570.537255455445","562.648007397418","544.590844765191","569.971786903878","577.515286375838","591.738897184775","592.643101847391","567.771777500546","594.255059932117","645.078199942423","596.371654190569","663.680079276032","620.805782627197","577.357665561216","526.008584047347","535.103342202612","545.357004983083","535.881225561727","521.751378874527","539.963565789901","546.443893796046","531.284570910237","515.453720656857","484.536460303228","402.902331668271","452.971810142096","476.296048562092","503.77865605066","558.593898681283","528.487123807049","524.834709908441","505.50088915547","495.753916984209","501.406487411364","521.691865154451","503.62938328378","467.818848111537","467.614113456578","449.826918087527","455.553295583169","467.904143091528","483.236099457059","500.570522186727","519.321223100885","536.729025468687","553.909505973442","570.909967175308","587.658062729954","598.191423090655","612.785751015325","630.790509578349","626.621906309533",
"Thailand","THA","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","580.670309072123","593.880561566874","619.925662950982","649.725299375503","673.55833572911","707.107927852093","762.595654078627","804.032626502237","844.035992941115","873.328670556525","945.064010240955","963.159087023387","976.202594421008","1046.628466057","1064.41100665571","1088.96577575459","1161.68685003839","1246.47852403778","1344.32196323211","1386.35410202779","1428.13981691102","1482.70886626934","1532.58726324381","1588.56235767454","1649.66353889462","1695.40124016209","1757.03062014774","1889.83193179655","2104.07148393345","2323.29479535126","2546.84684797981","2732.23944322509","2923.54332196648","3136.21587333277","3356.09802262277","3592.50079705725","3753.70213675854","3607.36259451798","3292.01894721037","3403.11495528226","3517.79891401225","3605.36823470443","3795.41072877418","4037.9711348991","4262.51880741681","4412.44429474605","4603.75244734741","4826.87147665486","4884.41778467764","4826.32142717259","5163.59766399834","5182.04236923127","5531.34901941224","5654.28542044534","5685.4021214653","5840.05306687798","6018.177484354","6247.9920783153","6489.25718582616","6617.54282167643","6199.19078245355",
"Tajikistan","TJK","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","1443.29752107934","1446.16596092516","1382.60001974683","1525.28978397414","1384.9666812118","1341.76009550779","1219.53131754979","849.839562367822","698.928985260002","541.741911508022","467.429060584201","383.609225101759","384.338678590039","398.782065012443","407.300148441218","434.344317683431","468.26108666411","510.086246561169","556.26896514578","602.435960161457","630.781963975214","661.943005949537","699.421921154409","739.262575006284","751.946310661131","783.519378731631","822.903207676856","864.700443046524","907.378103706601","945.525440287995","978.404981180605","1020.61615625236","1066.40674750893","1119.64284841807","1174.0917163624","1199.05988865871",
"Turkmenistan","TKM","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","2680.90912752539","2902.68331824318","2707.88121860246","3568.41939650698","3309.56701995439","2734.40529963638","2698.64798572059","2175.21092015891","1974.1073233156","2067.31590597959","1803.13218039334","1905.62215522488","2193.87526898506","2288.24453779924","2362.55322723189","2345.02987220851","2397.89638274502","2492.29639820489","2786.77387185253","3056.91687870125","3353.14477357012","3794.92216492063","3968.37300685784","4265.94860108645","4810.89616554033","5249.70414889343","5679.01926861048","6149.42605422093","6432.68532538494","6714.37752125578","7032.45791282766","7349.45910609327","7692.57870654236","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","3275.60398486164","3397.37574763565","3429.68760590025","3399.80206850104","3546.5394814829","3649.52080130063","3700.56565824607","3765.0777550337","3947.3730135928","4113.85530512621","4255.05518838402","4439.88159050996","4649.95100049015","4911.1523883021","5126.1570651023","5188.93354614273","5337.48989475375","5458.2981083191","5528.97366377091","5804.71137746151","6071.56298602456","5962.06015645392","5797.2565185546","5541.54953294062","5619.31883033995","5681.45550656359","5791.85920448791","5864.92241246314","5771.76543596225","5761.22537636979","5664.07693287292","5757.49938512877","5813.56197169969","5962.71705875528","6170.1122831661","6113.14445173065","6256.4617491754","6483.65751017042","6548.84650199701","6473.54915207522","6603.81672102893","6526.89238947581","6468.38029628274","6548.11056581843","6820.46980993515","7010.27618374512","7281.27252718566","7584.93979448911","7786.47742399311","7537.61105865671","7954.42115373183","8227.8308552343","8345.72093340901","8500.14871734703","8529.6362767378","8482.60045117527","8383.31977863986","8464.70769593816","8527.62873331014","8516.79254894653","7878.08183174543",
"Timor-Leste","TLS","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","940.948937214603","1074.30581335472","978.980949741514","932.935081016884","912.785867892555","918.374124668051","862.203309240546","932.10095004208","1019.04225825352","1101.16554232802","1184.13698075721","1230.77553875938","1282.02845970083","1286.1691155785","1319.32331189513","1332.79177192229","1351.6574795927","1271.19918671621","1233.28527922195","1435.72807129864","1285.60823585045",
